Building_ID,Address,Building_Type,Build_Year,Zip,State,City,Community_Name,Community_Number,Latitude,Longitude,Location
173863,5650  N KENMORE AVE,Municipal,1996-03-01,60660.0,IL,Cambridge,EDGEWATER,77.0,41.868633,-87.627304,"(41.99090057, -87.66660744)"
173871,6334 6344 N SHERIDAN RD,Residential,1970-03-01,60660.0,IL,Snake Creek,LOOP,32.0,41.990902,-87.66661,"(41.99090057, -87.66660744)"
173874,5400 5406 N KENMORE AVE,Residential,2012-03-01,60640.0,IL,Moorland,EDGEWATER,77.0,41.97223,-87.6646,"(41.97223008, -87.6645957)"
173883,1029 1051 W NORTH SHORE AVE,Residential,2017-03-01,60626.0,IL,Goodland,ROGERS PARK,8.0,42.01036,-87.6683,"(42.01036185, -87.66829765)"
173884,7416 N Ridge Rd,Commercial,1969-03-01,60645.0,IA,Crisman,WEST RIDGE,8.0,42.016453,-87.685005,"(42.01645164, -87.68500286)"
173907,1715 1733 E 53RD ST,Residential,2012-03-01,60615.0,VA,Moorland,HYDE PARK,41.0,41.802242,-87.603325,"(41.80224043, -87.60332678)"
173908,5000  S CORNELL AVE,Residential,1900-03-01,60615.0,VA,Ebony,KENWOOD,39.0,41.88063,-87.62649,"(41.80224043, -87.60332678)"
173929,6701 S Crandon Ave,Residential,1966-03-01,60649.0,VA,Northchase,NEAR SOUTH SIDE,33.0,41.762592,-87.57232,"(41.76259226, -87.57231648)"
173930,5709  S ELLIS AVE,Residential,1957-03-01,60637.0,IL,Whitmore Village,HYDE PARK,41.0,41.780464,-87.60531,"(41.78046327, -87.6053081)"
173934,5316 5320 S DORCHESTER AVE,Residential,1936-03-01,60615.0,VA,Russell,HYDE PARK,41.0,41.802242,-87.603325,"(41.80224043, -87.60332678)"
173935,6920  S CRANDON AVE,Residential,1900-03-01,60649.0,VA,Ebony,SOUTH SHORE,43.0,41.89029,-87.61816,"(41.76259226, -87.57231648)"
173949,2438 2484 W ESTES AVE,Residential,1957-03-01,60645.0,IA,Whitmore Village,WEST RIDGE,2.0,42.0088,-87.69503,"(42.00880199, -87.69502812)"
173951,3003 3033 W TOUHY AVE,Commercial,1954-03-01,60645.0,IA,Leesburg,WEST RIDGE,2.0,42.01132,-87.70525,"(42.01131854, -87.70525689)"
173970,1655 E 95th St,Commercial,1958-03-01,60617.0,IL,Churchs Ferry,SOUTH DEERING,51.0,41.72029,-87.5829,"(41.7202896, -87.58289821)"
174002,1111 1135 E 87TH ST,Commercial,2014-03-01,60619.0,IL,Sale Creek,BURNSIDE,47.0,41.94929,-87.64692,"(41.73624393, -87.59662187)"
174123,400 W 76th St,Commercial,1970-03-01,60620.0,IL,Snake Creek,WEST TOWN,24.0,41.756493,-87.63511,"(41.75649308, -87.63510631)"
174126,3454 - 3620 E 118th St,Commercial,1954-03-01,60617.0,IL,Leesburg,HEGEWISCH,55.0,41.68095,-87.53555,"(41.68095, -87.535552)"
174135,869  W BUENA AVE,Residential,1954-03-01,60613.0,VA,Leesburg,UPTOWN,3.0,41.95402,-87.662025,"(41.95402016, -87.6620278)"
174157,3434 3464 S HALSTED ST,Residential,1921-03-01,60608.0,IL,Campbellton,BRIDGEPORT,60.0,41.84915,-87.6709,"(41.84915346, -87.67089596)"
174164,1380  E HYDE PARK BLVD,Residential,2012-03-01,60615.0,VA,Moorland,KENWOOD,39.0,41.802242,-87.603325,"(41.80224043, -87.60332678)"
174165,5107 S. Blackstone Ave,Residential,1957-03-01,60615.0,VA,Whitmore Village,Hyde Park,41.0,41.802242,-87.60333,"(41.8022404, -87.60333)"
174167,660 676 W IRVING PARK RD,Residential,1957-03-01,60613.0,VA,Rockbridge,UPTOWN,3.0,41.95402,-87.662025,"(41.95402016, -87.6620278)"
174206,1300  N STATE PKWY,Residential,2017-03-01,60610.0,VA,Goodland,NEAR NORTH SIDE,33.0,41.90375,-87.63559,"(41.9037528, -87.63558845)"
174221,1617 - 1754 E 95th St,Commercial,1996-03-01,60617.0,IL,Cambridge,SOUTH DEERING,51.0,41.808865,-87.6267,"(41.7212352, -87.58427361)"
174228,3330 N Western Ave,Commercial,2014-03-01,60618.0,IL,Sale Creek,NORTH CENTER,5.0,41.779964,-87.61674,"(41.94133511, -87.68998877)"
174247,421  E 62ND ST,Residential,1900-03-01,60637.0,IL,Ebony,WOODLAWN,42.0,41.87827,-87.64809,"(41.78046327, -87.6053081)"
174260,4753 N Broadway St,Commercial,1957-03-01,60640.0,IL,Rockbridge,UPTOWN,3.0,41.96874,-87.65917,"(41.96873677, -87.65917186)"
174294,351 W Hubbard St,Commercial,1969-03-01,60654.0,VA,Crisman,NEAR NORTH SIDE,42.0,41.889893,-87.63757,"(41.88989324, -87.63757019)"
174498,670 W Wayman St,Residential,2017-03-01,60661.0,KY,Goodland,NEAR WEST SIDE,5.0,41.88749,-87.645,"(41.887491, -87.644997)"
174693,809  E 40TH ST,Residential,1996-03-01,60653.0,VA,Cambridge,OAKLAND,36.0,41.96422,-87.66098,"(41.82021138, -87.61246867)"
175049,7311 7339 S COTTAGE GROVE AVE,Residential,2014-03-01,60619.0,IL,Sale Creek,GREATER GRAND CROSSING,69.0,41.88063,-87.62649,"(41.74401302, -87.60549928)"
175059,436 446 W DIVERSEY PKWY,Residential,1949-03-01,60614.0,VA,McKeansburg,LAKE VIEW,6.0,41.92385,-87.63654,"(41.92201051, -87.65461957)"
175120,984 N MILWAUKEE AVE,Commercial,1957-03-01,60642.0,NC,Whitmore Village,WEST TOWN,24.0,41.899406,-87.66143,"(41.89940453, -87.66143331)"
175157,829 S WABASH AVE,Residential,1936-03-01,60605.0,IL,Russell,LOOP,32.0,41.868633,-87.627304,"(41.86863212, -87.62730687)"
175181,652  E 50TH ST,Residential,1957-03-01,60615.0,VA,Whitmore Village,GRAND BOULEVARD,38.0,41.802242,-87.603325,"(41.80224043, -87.60332678)"
175185,1949 1959 E 71ST ST,Residential,2014-03-01,60649.0,VA,Sale Creek,SOUTH SHORE,43.0,41.769413,-87.609,"(41.76259226, -87.57231648)"
175190,3931 3959 W 104TH ST,Residential,1966-03-01,60655.0,,Northchase,LAKE VIEW,6.0,41.695263,-87.70151,"(41.69526206, -87.70150652)"
175198,4840  N BROADWAY,Residential,1900-03-01,60640.0,IL,Ebony,UPTOWN,3.0,41.870132,-87.70168,"(41.97223008, -87.6645957)"
175220,6855 S EMERALD ST,Commercial,2014-03-01,60621.0,FL,Sale Creek,ENGLEWOOD,68.0,41.895477,-87.660355,"(41.76908947, -87.64274666)"
175229,4278  N HAZEL ST,Residential,1900-03-01,60613.0,VA,Ebony,UPTOWN,3.0,41.809326,-87.59248,"(41.95402016, -87.6620278)"
175232,1401  E HYDE PARK BLVD,Residential,1900-03-01,60615.0,VA,Ebony,HYDE PARK,41.0,41.77034,-87.63724,"(41.80224043, -87.60332678)"
175255,420  W MELROSE ST,Residential,1921-03-01,60657.0,MN,Campbellton,LAKE VIEW,6.0,41.93985,-87.65845,"(41.9398511, -87.65844752)"
175257,2255  S MICHIGAN AVE,Residential,1954-03-01,60616.0,IL,Leesburg,NEAR SOUTH SIDE,33.0,41.845505,-87.630554,"(41.84550365, -87.63055693)"
175276,7650  N PAULINA ST,Residential,2017-03-01,60626.0,IL,Goodland,ROGERS PARK,32.0,42.01036,-87.6683,"(42.01036185, -87.66829765)"
175281,3740  N PINE GROVE AVE,Residential,2012-03-01,60613.0,VA,Moorland,LAKE VIEW,6.0,41.95402,-87.662025,"(41.95402016, -87.6620278)"
175291,1200 W Pratt Blvd,Residential,1936-03-01,60626.0,IL,Russell,ROGERS PARK,1.0,42.01036,-87.6683,"(42.01036185, -87.66829765)"
175294,540  W SURF ST,Residential,1966-03-01,60657.0,MN,Northchase,WEST TOWN,24.0,41.93985,-87.65845,"(41.9398511, -87.65844752)"
175296,5623  W WASHINGTON BLVD,Residential,1936-03-01,60644.0,IL,Russell,AUSTIN,25.0,41.880394,-87.75827,"(41.88039405, -87.75826967)"
175320,240 W 107th Pl,Residential,1907-03-01,60628.0,IL,Mingo,ROSELAND,49.0,41.840508,-87.6162,"(41.69755188, -87.61477587)"
175346,4700  S COTTAGE GROVE AVE,Residential,1954-03-01,60615.0,VA,Leesburg,GRAND BOULEVARD,38.0,41.802242,-87.603325,"(41.80224043, -87.60332678)"
175347,8001 - 8007 S Cottage Grove Ave,Commercial,1925-03-01,60619.0,IL,Big Foot Prairie,CHATHAM,33.0,41.74909,-87.60477,"(41.7490871, -87.60476923)"
175358,2232  W FARWELL AVE,Residential,1900-03-01,60645.0,IA,Ebony,WEST RIDGE,2.0,41.906868,-87.73218,"(42.00880199, -87.69502812)"
175365,2247 N Halstead Ave,Commercial,1954-03-01,60614.0,VA,Leesburg,LINCOLN PARK,7.0,41.922665,-87.648636,"(41.92266329, -87.648639)"
175383,5152 5178 S KING DR,Residential,1954-03-01,60615.0,VA,Leesburg,WASHINGTON PARK,40.0,41.802242,-87.603325,"(41.80224043, -87.60332678)"
175400,740  N MILWAUKEE AVE,Residential,2014-03-01,60642.0,NC,Sale Creek,WEST TOWN,24.0,41.868633,-87.627304,"(41.8999205, -87.65738734)"
175433,1130 S Wabash Ave,Commercial,1954-03-01,60605.0,IL,Leesburg,LOOP,32.0,41.868435,-87.62634,"(41.86843448, -87.62634019)"
175441,2520 S Western Ave,Commercial,1936-03-01,60608.0,IL,Russell,LOWER WEST SIDE,31.0,41.84567,-87.68587,"(41.8456699, -87.68586921)"
175447,7601 S KOSTNER AVE,Commercial,1925-03-01,60652.0,IL,Big Foot Prairie,WEST LAWN,75.0,41.754528,-87.73191,"(41.75452936, -87.7319073)"
175462,741  E 79TH ST,Residential,1907-03-01,60619.0,IL,Mingo,CHATHAM,44.0,41.87118,-87.62812,"(41.74401302, -87.60549928)"
175470,1712 1720 W ALBION AVE,Residential,1985-03-01,60626.0,IL,Reed Point,ROGERS PARK,1.0,42.01036,-87.6683,"(42.01036185, -87.66829765)"
175472,3240 N ASHLAND AVE,Residential,1917-03-01,60657.0,MN,Manchester,LAKE VIEW,6.0,41.780464,-87.60531,"(41.83439716, -87.66593914)"
175473,6748 6750 N ASHLAND AVE,Residential,1970-03-01,60626.0,IL,Snake Creek,HEGEWISCH,55.0,42.01036,-87.6683,"(42.01036185, -87.66829765)"
175475,333 S Ashland Ave,Commercial,2014-03-01,60607.0,IL,Sale Creek,NEAR WEST SIDE,28.0,41.868633,-87.627304,"(41.877185, -87.666647)"
175492,3158 3184 N CLARK ST,Residential,1907-03-01,60657.0,MN,Mammoth,LAKE VIEW,6.0,41.93985,-87.65845,"(41.9398511, -87.65844752)"
175506,11203 S ELLIS ST,Commercial,2014-03-01,60628.0,IL,Sale Creek,PULLMAN,50.0,41.82021,-87.612465,"(41.6904567, -87.60475394)"
175507,18  E ELM ST,Residential,1907-03-01,60611.0,VA,Mingo,NEAR NORTH SIDE,8.0,41.88321,-87.64337,"(41.89579275, -87.62247957)"
175508,5353 N Elston Ave,Commercial,2017-03-01,60630.0,VA,Goodland,JEFFERSON PARK,8.0,41.978874,-87.75758,"(41.97887489, -87.75758499)"
175521,5460 5470 S HARPER AVE,Residential,1914-03-01,60615.0,VA,Northgate,HYDE PARK,41.0,41.868633,-87.627304,"(41.80224043, -87.60332678)"
175542,3260  N LAKE SHORE DR,Residential,1917-03-01,60657.0,MN,Manchester,LAKE VIEW,6.0,41.963963,-87.65181,"(41.9398511, -87.65844752)"
175545,4015 4027 N LINCOLN AVE,Residential,1907-03-01,60618.0,IL,Mingo,NORTH CENTER,5.0,41.868633,-87.627304,"(41.94672055, -87.70319673)"
175553,335  N MENARD AVE,Commercial,2012-03-01,60644.0,IL,Moorland,AUSTIN,25.0,41.880394,-87.75827,"(41.88039405, -87.75826967)"
175572,3525 W Peterson Ave,Commercial,1969-03-01,60659.0,VA,Crisman,NORTH PARK,17.0,41.990273,-87.71702,"(41.99027368, -87.71702022)"
175579,7645  N SHERIDAN RD,Residential,2017-03-01,60626.0,IL,Goodland,ROGERS PARK,8.0,42.01036,-87.6683,"(42.01036185, -87.66829765)"
175603,1701 - 1741 W Howard St,Commercial,1954-03-01,60626.0,IL,Leesburg,ROGERS PARK,1.0,42.019356,-87.67389,"(42.019356, -87.67389)"
175686,1001  W BELMONT AVE,Residential,2017-03-01,60657.0,MN,Goodland,LAKE VIEW,6.0,41.93985,-87.65845,"(41.9398511, -87.65844752)"
175695,361 W CHESTNUT ST,Commercial,1969-03-01,60610.0,VA,Crisman,NEAR NORTH SIDE,37.0,41.897976,-87.63837,"(41.89797629, -87.63836984)"
175728,808 812 W JUNIOR TER,Residential,1954-03-01,60613.0,VA,Leesburg,UPTOWN,3.0,41.95402,-87.662025,"(41.95402016, -87.6620278)"
175733,540 N LASALLE ST,Commercial,1936-03-01,60654.0,VA,Russell,NEAR NORTH SIDE,8.0,41.891865,-87.63264,"(41.89186636, -87.63263934)"
175734,620 N Lasalle St,Commercial,1917-03-01,60654.0,VA,Manchester,NEAR NORTH SIDE,8.0,41.950726,-87.70793,"(41.89305537, -87.63264794)"
175735,2021  S MORGAN ST,Residential,1954-03-01,60608.0,IL,Leesburg,LOWER WEST SIDE,31.0,41.84915,-87.6709,"(41.84915346, -87.67089596)"
175736,910  W LAWRENCE AVE,Residential,1921-03-01,60640.0,IL,Campbellton,UPTOWN,3.0,41.97223,-87.6646,"(41.97223008, -87.6645957)"
175740,17  N LOOMIS ST,Residential,1966-03-01,60607.0,IL,Northchase,NEAR NORTH SIDE,8.0,41.873993,-87.65168,"(41.87399385, -87.651678)"
175754,120 N Green St,Residential,1996-03-01,60607.0,IL,Cambridge,NEAR WEST SIDE,28.0,41.845505,-87.630554,"(41.884251, -87.648727)"
175760,7300 S SOUTH SHORE DR,Residential,1957-03-01,60649.0,VA,Whitmore Village,SOUTH SHORE,43.0,41.762592,-87.57232,"(41.76259226, -87.57231648)"
175777,1217 1227 W WILSON AVE,Residential,1954-03-01,60640.0,IL,Leesburg,UPTOWN,3.0,41.97223,-87.6646,"(41.97223008, -87.6645957)"
175780,5020 5030 S WOODLAWN AVE,Residential,1969-03-01,60615.0,VA,Crisman,KENWOOD,6.0,41.802242,-87.603325,"(41.80224043, -87.60332678)"
175785,2532 2554 NARRAGANSETT AVE,Commercial,1907-03-01,60639.0,IA,Mingo,BELMONT CRAGIN,19.0,41.780464,-87.60531,"(41.92643282, -87.78559086)"
175789,7540 7554 S STONY ISLAND,Commercial,1966-03-01,60649.0,VA,Northchase,NEAR WEST SIDE,28.0,41.75772,-87.58613,"(41.75771915, -87.58613076)"
175793,811 833 E 46TH ST,Residential,1970-03-01,60653.0,VA,Snake Creek,NEAR NORTH SIDE,8.0,41.82021,-87.612465,"(41.82021138, -87.61246867)"
175808,5161  N ASHLAND AVE,Residential,1914-03-01,60640.0,IL,Northgate,Uptown,3.0,41.976578,-87.6701,"(41.9722301, -87.6646)"
175813,4260  N BROADWAY ST,Residential,1970-03-01,60613.0,VA,Snake Creek,DOUGLAS,35.0,41.95402,-87.662025,"(41.95402016, -87.6620278)"
175818,1816  N CLARK ST,Residential,1925-03-01,60614.0,VA,Big Foot Prairie,LINCOLN PARK,49.0,41.922012,-87.65462,"(41.92201051, -87.65461957)"
175824,6140  S DREXEL AVE,Residential,1990-03-01,60637.0,IL,Vineyards,WOODLAWN,42.0,41.780464,-87.60531,"(41.78046327, -87.6053081)"
175834,730 N Franklin St,Commercial,1907-03-01,60654.0,VA,Mingo,NEAR NORTH SIDE,8.0,41.7398,-87.653496,"(41.89571538, -87.6356947)"
175845,2451  W HOWARD ST,Residential,1970-03-01,60645.0,IA,Snake Creek,,,42.0088,-87.69503,"(42.00880199, -87.69502812)"
175858,1201 1213 W LELAND AVE,Residential,1957-03-01,60640.0,IL,Whitmore Village,UPTOWN,3.0,41.97223,-87.6646,"(41.97223008, -87.6645957)"
175878,310 S PEORIA ST,Residential,1907-03-01,60607.0,IL,Mingo,NEAR WEST SIDE,28.0,41.970306,-87.65058,"(41.87728141, -87.6498536)"
175882,5220 S Pulaski Rd,Commercial,1996-03-01,60632.0,KY,Cambridge,WEST ELSDON,62.0,41.680508,-87.66246,"(41.79805456, -87.72509155)"
175891,6730   SOUTH SHORE DR,Residential,2012-03-01,60649.0,VA,Moorland,SOUTH SHORE,43.0,41.762592,-87.57232,"(41.76259226, -87.57231648)"
175907,5424  W WASHINGTON BLVD,Residential,1957-03-01,60644.0,IL,Whitmore Village,AUSTIN,25.0,41.880394,-87.75827,"(41.88039405, -87.75826967)"
175915,4916 4938 S KEDZIE AVE,Commercial,2017-03-01,60632.0,KY,Goodland,BRIGHTON PARK,3.0,41.80322,-87.70569,"(41.80321961, -87.70568518)"
175927,1660  E 55TH ST,Residential,1969-03-01,60615.0,VA,Crisman,HYDE PARK,39.0,41.802242,-87.603325,"(41.80224043, -87.60332678)"
175953,500  S DEARBORN ST,Residential,1957-03-01,60605.0,IL,Whitmore Village,LOOP,32.0,41.868633,-87.627304,"(41.86863212, -87.62730687)"
175975,626 W Jackson Blvd,Commercial,1969-03-01,60661.0,KY,Crisman,NEAR WEST SIDE,28.0,41.87823,-87.64359,"(41.87822966, -87.64359272)"
175978,6700  S KEATING AVE,Commercial,1936-03-01,60629.0,IL,Russell,WEST LAWN,65.0,41.77517,-87.7139,"(41.77517105, -87.71389848)"
175981,860 W Evergreen Ave,Commercial,1966-03-01,60642.0,NC,Northchase,NEAR NORTH SIDE,8.0,41.906113,-87.65013,"(41.90611149, -87.65013185)"
175987,11840 S Marshfield Ave,Commercial,1996-03-01,60643.0,CO,Cambridge,MORGAN PARK,75.0,41.76739,-87.56693,"(41.67904685, -87.66509181)"
176010,420 N Wabash Ave,Commercial,1936-03-01,60611.0,VA,Russell,NEAR NORTH SIDE,8.0,41.889698,-87.62666,"(41.8896962, -87.62666374)"
176015,2734 S WENTWORTH AVE,Residential,1936-03-01,60616.0,IL,Russell,ARMOUR SQUARE,34.0,41.845505,-87.630554,"(41.84550365, -87.63055693)"
176018,915  W WILSON AVE,Residential,1996-03-01,60640.0,IL,Cambridge,UPTOWN,3.0,41.87118,-87.62812,"(41.97223008, -87.6645957)"
176020,1515 - 1531 E 53rd St,Commercial,1969-03-01,60615.0,VA,Crisman,HYDE PARK,28.0,41.79925,-87.58844,"(41.7992525, -87.58844296)"
176022,7451 7521 N CLARK ST,Commercial,1966-03-01,60626.0,IL,Northchase,NEAR NORTH SIDE,8.0,42.01809,-87.673645,"(42.01809002, -87.67364706)"
177806,5514 5524 S CORNELL AVE,Residential,1925-03-01,60637.0,IL,Big Foot Prairie,HYDE PARK,32.0,41.794453,-87.58618,"(41.79445107, -87.5861799)"
181840,30 32 E ADAMS ST,Commercial,1985-03-01,60603.0,IL,Reed Point,LOOP,32.0,41.87954,-87.62649,"(41.87953759, -87.62649075)"
200849,2850 N SHERIDAN RD,Residential,2017-04-01,60657.0,MN,Goodland,LAKE VIEW,24.0,41.933945,-87.63964,"(41.93394444, -87.63964018)"
208356,1234 N Monticello Ave,Municipal,1900-04-01,60651.0,VA,Ebony,HUMBOLDT PARK,23.0,41.88321,-87.65877,"(41.90411441, -87.71824487)"
214742,1301 N DEARBORN ST,Residential,1900-04-01,60610.0,VA,Ebony,NEAR NORTH SIDE,8.0,41.762592,-87.57232,"(41.90615611, -87.62971641)"
216479,1122 N DEARBORN ST,Residential,1900-04-01,60610.0,VA,Ebony,NEAR NORTH SIDE,8.0,41.876854,-87.64988,"(41.90249434, -87.63034062)"
219559,200 N Jefferson St,Residential,1900-04-01,60661.0,KY,Ebony,NEAR WEST SIDE,28.0,41.910374,-87.630646,"(41.886209, -87.642799)"
221086,1500 N Lakeshore Dr,Residential,2012-04-01,60610.0,VA,Moorland,NEAR NORTH SIDE,8.0,41.90981,-87.62675,"(41.90981067, -87.62674615)"
221751,501 W 24th Pl,Residential,1957-04-01,60616.0,IL,Whitmore Village,ARMOUR SQUARE,34.0,41.847878,-87.63925,"(41.84787679, -87.63924831)"
222707,1516 1518 S WABASH AVE,Residential,1957-04-01,60605.0,IL,Rockbridge,NEAR SOUTH SIDE,33.0,41.861588,-87.626175,"(41.86158784, -87.62617691)"
224902,209 E LAKE SHORE DR,Residential,1970-04-01,60611.0,VA,Snake Creek,EAST GARFIELD PARK,27.0,41.9009,-87.62124,"(41.90090276, -87.6212397)"
229016,345-355 N Canal St,Residential,1970-04-01,60606.0,IL,Snake Creek,ASHBURN,70.0,41.88806,-87.639915,"(41.88806221, -87.63991405)"
229823,5040-5060 N Marine,Residential,2014-04-01,60640.0,IL,Sale Creek,UPTOWN,3.0,41.87373,-87.62548,"(41.97474038, -87.65143947)"
230101,6145 6147 N SHERIDAN RD,Residential,1925-04-01,60660.0,IL,Big Foot Prairie,EDGEWATER,1.0,41.993557,-87.65487,"(41.99355765, -87.65486698)"
230281,3440 N Lake Shore Dr,Residential,2014-04-01,60657.0,MN,Sale Creek,LAKE VIEW,6.0,41.810013,-87.64727,"(41.94435889, -87.64163127)"
231019,225 N Columbus Dr,Residential,1936-04-01,60601.0,VA,Russell,LOOP,32.0,41.886562,-87.62005,"(41.88656117, -87.62004511)"
231486,4170 N Marine Dr,Residential,2014-04-01,60613.0,VA,Sale Creek,UPTOWN,3.0,41.706604,-87.647064,"(41.95765183, -87.6471076)"
231520,88 W Schiller St,Residential,1917-04-01,60610.0,VA,Manchester,NEAR NORTH SIDE,8.0,41.903843,-87.635216,"(41.90808621, -87.63117012)"
231536,1212 N Wells St,Residential,1954-04-01,60610.0,VA,Leesburg,NEAR NORTH SIDE,8.0,41.90437,-87.63502,"(41.90436982, -87.63501568)"
232062,1717 S Prairie Ave,Residential,1966-04-01,60616.0,IL,Northchase,,,41.858475,-87.61985,"(41.85847515, -87.61984803)"
232666,600 S Dearborn St,Residential,1921-04-01,60605.0,IL,Campbellton,LOOP,32.0,41.874043,-87.62945,"(41.87404337, -87.62944878)"
233452,1155 N DEARBORN ST,Residential,1970-04-01,60610.0,VA,Snake Creek,LAKE VIEW,6.0,41.903454,-87.62968,"(41.9034538, -87.62967614)"
233591,40 E CEDAR ST,Residential,1985-04-01,60611.0,VA,Reed Point,NEAR NORTH SIDE,8.0,41.90272,-87.62691,"(41.9027204, -87.62690706)"
233920,860 W Blackhawk St,Residential,1936-04-01,60642.0,NC,Russell,NEAR NORTH SIDE,8.0,41.908768,-87.65063,"(41.90876793, -87.65062844)"
234748,800 N Michigan Ave,Residential,1921-04-01,60611.0,VA,Campbellton,NEAR NORTH SIDE,8.0,41.89702,-87.6253,"(41.89701919, -87.62529836)"
234838,1400 S Michigan Ave,Residential,1954-04-01,60605.0,IL,Leesburg,NEAR SOUTH SIDE,33.0,41.863785,-87.62456,"(41.86378484, -87.62455468)"
234885,3033 N Sheridan Rd,Residential,1936-04-01,60657.0,MN,Russell,LAKE VIEW,6.0,41.93741,-87.63908,"(41.93740992, -87.63907693)"
234897,55 E Erie St,Residential,1936-04-01,60611.0,VA,Russell,NEAR NORTH SIDE,8.0,41.893948,-87.62612,"(41.89394834, -87.6261195)"
235008,1400 N Lake Shore Dr,Residential,1925-04-01,60610.0,VA,Big Foot Prairie,NEAR NORTH SIDE,8.0,41.908,-87.62633,"(41.90800039, -87.62632792)"
235137,2909 N Sheridan Rd,Residential,1900-04-01,60657.0,MN,Ebony,LAKE VIEW,6.0,41.87118,-87.62812,"(41.93470953, -87.63865509)"
235438,5901 N SHERIDAN RD,Residential,1957-04-01,60660.0,IL,Rockbridge,EDGEWATER,77.0,41.98934,-87.654785,"(41.98934226, -87.65478392)"
235635,70 W Huron St,Residential,1996-04-01,60654.0,VA,Cambridge,NEAR NORTH SIDE,8.0,41.868633,-87.627304,"(41.89525082, -87.63086103)"
235739,1000 N Lake Shore Plz,Residential,2012-04-01,60611.0,VA,Moorland,NEAR NORTH SIDE,8.0,41.900978,-87.624275,"(41.900978, -87.624275)"
235970,5100 N Marine Dr,Residential,1970-04-01,60640.0,IL,Snake Creek,ROSELAND,49.0,41.975655,-87.65245,"(41.97565447, -87.65244868)"
236382,165 N Canal St,Residential,1957-04-01,60606.0,IL,Whitmore Village,NEAR WEST SIDE,28.0,41.885094,-87.6394,"(41.88509416, -87.63939751)"
236822,21 W Chestnut St,Residential,1907-04-01,60610.0,VA,Mingo,NEAR NORTH SIDE,8.0,41.972084,-87.70235,"(41.8977317, -87.62883489)"
237373,1 E Scott St,Residential,1957-04-01,60610.0,VA,Rockbridge,NEAR NORTH SIDE,8.0,41.904625,-87.628296,"(41.90462486, -87.6282924)"
238049,740 W FULTON ST,Residential,1957-04-01,60661.0,KY,Whitmore Village,NEAR WEST SIDE,28.0,41.887196,-87.647224,"(41.88719418, -87.64722371)"
238266,25 E Superior St,Residential,1921-04-01,60611.0,VA,Campbellton,NEAR NORTH SIDE,8.0,41.895306,-87.62728,"(41.89530417, -87.62727758)"
238365,1255 S State St,Residential,1925-04-01,60605.0,IL,Big Foot Prairie,NEAR SOUTH SIDE,32.0,41.86615,-87.62696,"(41.86615018, -87.62696146)"
238367,1300 N Lake Shore Dr,Residential,1996-04-01,60610.0,VA,Cambridge,NEAR NORTH SIDE,8.0,41.87781,-87.65493,"(41.90617206, -87.6258565)"
238480,5455 N Sheridan Rd,Residential,1966-04-01,60640.0,IL,Northchase,NEAR NORTH SIDE,8.0,41.981625,-87.6545,"(41.98162554, -87.65450215)"
238595,3920 N LAKE SHORE DR,Residential,1900-04-01,60613.0,VA,Ebony,LAKE VIEW,6.0,41.90375,-87.63559,"(41.95364371, -87.64557609)"
238712,899 S Plymouth Ct,Residential,1957-04-01,60605.0,IL,Whitmore Village,LOOP,32.0,41.87086,-87.628555,"(41.870862, -87.628555)"
238787,840 N Lake Shore Dr,Residential,1957-04-01,60611.0,VA,Whitmore Village,NEAR NORTH SIDE,8.0,41.897896,-87.618286,"(41.89789653, -87.61828459)"
238910,505 N Lake Shore Dr,Residential,1936-04-01,60611.0,VA,Russell,NEAR NORTH SIDE,8.0,41.891502,-87.612305,"(41.89150137, -87.61230249)"
238973,6933 N Kedzie Ave,Residential,1936-04-01,60645.0,IA,Russell,WEST RIDGE,2.0,42.007195,-87.70848,"(42.00719264, -87.70847919)"
239042,400 N LaSalle St,Residential,2012-04-01,60654.0,VA,Moorland,NEAR NORTH SIDE,8.0,41.889626,-87.63339,"(41.88962593, -87.63339019)"
239488,1111 S Wabash Ave,Residential,2012-04-01,60605.0,IL,Moorland,LOOP,32.0,41.868763,-87.62537,"(41.86876308, -87.625369)"
239540,71 E DIVISION ST,Residential,1907-04-01,60610.0,VA,Mingo,NEAR NORTH SIDE,8.0,41.81528,-87.70264,"(41.90376285, -87.62612567)"
239630,440 N Wabash Ave,Residential,1914-04-01,60611.0,VA,Northgate,NEAR NORTH SIDE,8.0,41.921024,-87.691376,"(41.89032564, -87.62711962)"
239704,1000 E 53RD ST,Residential,1900-04-01,60615.0,VA,Ebony,HYDE PARK,41.0,41.910374,-87.630646,"(41.79965599, -87.60103303)"
240019,1555 N Astor St,Residential,1900-04-01,60610.0,VA,Ebony,NEAR NORTH SIDE,8.0,41.86842,-87.62414,"(41.91063947, -87.62728476)"
240068,600 N Dearborn St,Residential,1966-04-01,60654.0,VA,Northchase,ENGLEWOOD,68.0,41.89268,-87.630165,"(41.89268011, -87.630164)"
240284,2700 N Hampden Ct,Residential,2014-04-01,60614.0,VA,Sale Creek,LINCOLN PARK,7.0,41.792213,-87.59995,"(41.93080836, -87.64197735)"
240429,360 E Randolph St,Residential,1970-04-01,60601.0,VA,Snake Creek,HEGEWISCH,55.0,41.884815,-87.61796,"(41.884817, -87.61795883)"
240540,333 N Canal St,Residential,2014-04-01,60606.0,IL,Sale Creek,NEAR WEST SIDE,28.0,41.81528,-87.70264,"(41.88743729, -87.63948358)"
